timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,scenario_label
2026-09-14T02:15:53.495389Z,37.31.68.174,25.110.0.69,54656,8333,a9de080242fc9fc4f7ac149c8dc8cbc45a06c531f2911b1cefd0e80c03ac74b7,bc1pvafg49jjpvue8jzcns8df5w8qkap7ze00tkgqq,bc1usyzpagmrsewxtcw4vyh3r8sjyuul2h3t47rda8;bc1njdax78lvfvh8ef7sag3y8nwh60ea4ct8vhn34t,13944665,6972332;6958172,14161,p2wpkh,KR,AS714,MULTI_SIGNAL_ANOMALY
2026-09-14T02:57:18.495389Z,92.243.146.223,204.176.173.224,37012,8333,36149372d091c2db2e1edb512fe6e098ea107668f4adb7eaff3e83ac1efe696b,bc1jgw8v4mn3tvy40u2zws8lzfu4wwdxwh7lxswcl6,bc10m77m4ssv4eh9q4q623f96vgdzhmctzzu48s5s6;bc1n36ds2r5ddpe0ehjnwruktm9fhgvu2kank377x2,11788884,5894442;5847860,46582,p2wsh,NL,AS2914,NORMAL_BASELINE
2026-09-14T03:33:39.495389Z,146.4.220.57,185.226.99.233,1056,8333,8c551f4669c17a1b57080dccf7e4656763357f7e070d04dabf469e7d456946d8,bc19ss7fm8g3fwl702l09zdfaw539ccxs2srfnjy9c,bc1emn97l5ecga0mfy2thwdvdcv7telcqkxkft2e23;bc1xxsmr820h0lp4ka0gnvr5gtaryh2cdyyfxz8jcg,66126342,33063171;33020810,42361,p2wpkh,UA,AS174,NORMAL_BASELINE
2026-09-14T05:31:47.495389Z,92.123.129.151,117.208.14.128,20139,8333,24732b99326ceee57e72dbc6929f61c174ed7517a5a534d3e20dc68c7575b9a9,3f8rLc8uv8mMxQHsNzcHRca5eFi1km4PN1,3pVp1ayk2B1BEgraZWtk1N3nLnh5LKt2kS;3HXBgmox358YLFfzpF3dyGsjPDupceqVjE,24545860,12272930;12234987,37943,p2sh,UA,AS174,NORMAL_BASELINE
2026-09-14T06:40:56.495389Z,29.58.67.87,17.162.3.107,62516,8333,8b9dbd21def7908b6200504cc0e40e5e3e38242f1414a965d78e9c58a5325131,bc1p95xuynwzvunyqctkdfvy299fc0tk0z0su43lwud9epn0nv0z4p3esm8hjx,bc1pemwlfsvra9s5mat3c4qxa6wqk52jd9vzscrn35uamnl2ugv7yem77yruhf;bc1pua3v4y88yyqg5eld5z79z2kmcexaac88q9klua4kzev8jfcd3cskxeym4f,37793645,18896822;18872582,24241,p2tr,IR,AS13335,NORMAL_BASELINE
2026-09-14T07:33:29.495389Z,132.144.172.139,69.233.149.122,34789,8333,67795ed0d4fbc6639ef5aa0051d8a5251580f82896a4fa7cb913226c838645dd,bc19nr9axjt3aphzy33tncvazvw2vqcmtk5e96244d,bc1e6kd2z72af8aj74durdeg32qrj0yp2txqg6wzkm;bc1pd64cqj652p3z3evev9fppf3daq856l3668vw3n,36482828,18241414;18227418,13996,p2wpkh,US,AS13335,BURST_ACTIVITY
2026-09-14T08:08:20.495389Z,125.200.141.189,150.131.10.216,23458,8333,bc9316037a33d3a693b7bd0c8fcd06c51c6cccf900ad417b3123da848be86bae,bc1pty03gql7fw4ws4pw4wu4fgycmzq876lxdakgpj45m9tfd2xk642cu8sdc8,bc1p4z4g6sjrg7dyeq3mknr6flr40hlvg8nke9npfg2gkapnpgx8dvlc3q5fze;bc1puh06v0fawgc593jc7s50xn09nmkcmlk5em7uugw68hxx9422ywp9c4gx6a,97191473,48595736;48560251,35486,p2tr,DE,AS3215,NORMAL_BASELINE
2026-09-14T08:18:43.495389Z,87.214.38.46,93.176.117.117,53737,8333,bd57a1308847bf37653c636239548b5678c226be1799e7891273a9427d1424c8,38kgayu2BjWKhQ4qu2vYM5XGCpCFS4zXSd,3kvH9uGhT9oVH2QV8e9XjX2ieaLRAi3KGn;3NSuDrBX8mquPQGF7SsFvULBmJqQow7b4N,12307845,6153922;6127132,26791,p2sh,NG,AS174,NORMAL_BASELINE
2026-09-14T10:15:15.495389Z,247.97.20.133,92.172.151.98,28304,8333,27418d62a01279027985ecec54897d0f9090531d53f36af8f272275c8ed70a89,bc1llxk4k3r7p30a7aqpw07n6rjvcwqam7ssa67dp3;bc18340enpmgtxng7ss08u82x0lhq628asjyqx6pqa;bc1nv3uvm0s2ttt5zkumaaz9eyfd0k65kzspu5vgra;bc140mlj7gt0hz0jzt89tt8xxgm3nnq6ca99azywev;bc1vutjl00frhffzl9egu5zkg4ul0hm4x0d5sfjm5u;bc1nzymkkyuff5eqwmxunspmsk6a3h0fw4ga7vx4v0;bc1jmj8zzcy9zmstct3zxehsvs39y7r8jk9hjetqzv;bc14p6zcx90mxsfg7wwg2g6t5lw7cxz2l6wts7tjda;bc17e24zwevycdu0z7a976y7ee27jk2veur4egqshs;bc1eq4g9cucvrnp5w3j2jzr30l4sszwgj4d0d204sd;bc1063rd9x3at5tnezm7fk47ve3z35z4c0m0gl32kn;bc1vdt4kv2qxllcf9vx54jtr8u56wpdlt59g5p8ce3;bc14xxrfw7pqvk9ayj9t7ekxdrqjmxkyeepvtgjq70;bc17828ctekpskxk3ygrwugjdyfwnzjzamxks7pcwq;bc1ks3kljjm0c7wpz4uf9g8p7nxyqxv5gpjl2chyqj;bc1xksr38gqwf33xp2lteey0tu3kslr7g3kf5gu993;bc1lg6qd7zk6k0yt63ea7deagqz4e95kl6rkpvhq7v;bc15hd9vg9qpxezpjgxjhlqtdsvyjvra9glwee4zmj;bc1pafvqwah0jzd0fy5g7rq5cm746n6qps8j9rhhy0;bc1du4jyykecdupqmukt9r8g6kkddvnzs6yav8a05n;bc10gwuwdvdvae7k8krace7axfyrlgtkmflkyfrqjx;bc17pp6rn3dzfj2438dxwcpw3cz30pu247lg7ralph;bc1nf7y643jqxeyc6tatnatcazkrv2evp3r0qyp8kx;bc1xzflkn0yzdz6lrzmmud09r009t3cgpx2jvwz4yx;bc1mclu9xkvkyn7aelz8gmqvz7dry2lg3gw8xaqfrx;bc14txk7agmts4wtty7ghs3laezxl2snaqephpmj74;bc12l8dwrachhkvxj20rzzxknexnj9w96ca3scutne;bc1qp3wfwqgz80l9megha82p3fc8e46evvyd3ynnj0;bc1ks4geed4em4563s6t9nnfs695flf6uwrhtz5njr;bc1hvfw9r3lmpcewk37zjv0ys34ska9wremg2alamn;bc1t9540faaea7chvrse0fp9mc59qe9hya8mtr8cn4;bc1ln2nmu75ktgtsw8cnej4ss2a99ywe95ef322f9p;bc1flhw9eern4ujw8tm8q5hyp5wnmtlu0dyu5rmyuk;bc156g3v06p5xv7s4pvs642saq8c33229s0hwwup8f;bc1qt3e9sq8zzj4kw2mlnpg4gek4z92e7r2m59u5e7;bc1349r3raulunxzdn56reycmgep6jqe0zhxmcvw43;bc1pcdakpdqr39hqkrfgwqxsjcx8whmdt49fkzazu6;bc1rd3y6tk2503mh7ds2qallgcsmw7mun04dj95ngg;bc1e5lgxwkfw6gnhh9cp60ue56apla3qzz8dnzseuk;bc13kc0prfq5gkg2uc6yvylaz427zjt4evusaz2ze9;bc1uqq3sh5a5fefww9s27e74zcjt3zpaxwm7mjlh87;bc1wzq96kxw4mjx72ktzfg40admyjc6aslr7ychpvc;bc142ljt244wcgtkadkdkytgvq60q307e6xqwlrmh6,bc169vusc989jpe93hfvq5k4ls2sne8yn468hafrnl,602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602477;602478;602478;602478;602478;602478;602478;602478,25900235,6283,p2wsh,NG,AS714,FAN_IN_CONSOLIDATION
2026-09-14T10:24:10.495389Z,161.144.73.21,125.142.169.14,42088,8333,bb46b4692e1ee5ded38400c279c5f65154fa7dbf1eef0676e0d6a24d778ca761,bc1nmhmzdn3wwu4t5grh3jdyjfvr55l6sj947ggqwt,bc1q73lws3nmu2a0vweh43un94w7jures7567epr30;bc12zxvn73f05g0qcm5m2zeq2um0kl20d6nge5zn3p,73020823,36510411;36494409,16003,p2wpkh,DE,AS3356,NORMAL_BASELINE
2026-09-14T10:55:48.495389Z,64.136.170.137,221.204.19.154,62092,8333,931d11764810ff30aeaf9ba3dbd0e2ae8445e30dc6f75dc8afd0efbc17d9cfbe,bc1p9e99dcqkf7a4gkhv6xwe6mse2np6z2ek5r97f7jt7n893x0ytjwcppdqra,bc1prpwhjj8ppsc8s2jjcpfgj49lqfvyuhk3rg5vsyp83l946k8eca69m6tef5;bc1pa0fum23zcv8wgeaym9aqkelq2xx4x8pzv79t4jsw5p0m2uecvl0ceeex65,94648485,47324242;47300969,23274,p2tr,RU,AS3356,NORMAL_BASELINE
2026-09-14T11:27:12.495389Z,2.189.231.200,79.219.13.104,56857,8333,e43f4e861f7e5abfb5a26418fc312ce02f27d11cd0c3a22d83b4413d7b70c423,bc13d90a7ywdh2dwlpacp094ca4dkd7wdtel0rgu9r,bc1khyxmjgah9knzd3adfszju25sz3x5ql88rvd026;bc156pcz33vvv9l3ndjz6q3awtv35qgecrvv5lrev2,38007580,19003790;18994253,9537,p2wsh,DE,AS16509,NORMAL_BASELINE
2026-09-14T12:56:27.495389Z,115.6.85.107,13.204.64.203,29454,8333,089943659f416474d9dc752695081e13fc7a4730d9ada923be4fb67f1aca79fd,bc1pkrmwys3ffvuaqylnxq7ljqa0ezvgmmtk5pcekz,bc1qluzj0m9g269auq6cg0ml52hr9grxem9eeegzl6;bc1xdjd77l5hrs7r6ev6seysamqe7jlcmmzgy8dkk8,14281375,7140687;7107643,33045,p2wpkh,RU,AS15169,NORMAL_BASELINE
2026-09-14T13:22:32.495389Z,199.229.223.124,41.120.223.218,57309,8333,1853522705bb4488c03d7ace04fcef75ca3cc00bff6fc0b615990e2e1d400a35,bc1p57gzuwtahmned0td7mcya82hpejy0t0mea04pcgagt2pzg3cxgwn83l4wf,bc1pzpdexvmdqvduhwncys8p9cu8n6qgz65kqpmymgm4mdakqulvpvvw3cdxqx;bc1prmctkswvwt8r45y0t2jlsnx3ekmlmrxtgf2u4vl97lkp6mzc6sn04c37cd,88938954,44469477;44451379,18098,p2tr,KR,AS3215,BURST_ACTIVITY
2026-09-14T13:30:30.495389Z,162.203.116.81,215.25.218.234,32412,8333,2de73b3d85f1dd7360898b2e948a6d27cf51818786830893d5a430dd08be3503,bc1pkvy9kuxn8zeqpc07hvrq99slwwlvkduyz9suyq5zu4u6wrtx3ja6cgdpah,bc1ps4jq8gntk07vtkq8v34n4rkm23uycm4zw0202csnnl86367ygfr0y5szhu;bc1pga8awywfyvtcels4tup4mheeelc2wlqr57atazhf5nquhevz56ke7l7tjt,10327997,5163998;5135627,28372,p2tr,US,AS174,NORMAL_BASELINE
2026-09-14T14:09:33.495389Z,235.230.55.8,156.69.58.183,54208,8333,26450d7bbe55f689c895ae411233c2f2bc8a912b855cea8b6fae0123ade89a74,1hZ5DwcyAMbcT1fJvuMwq8derkNjmA4Cwo,1yPzdCeyse8dc8d7gP1J5bJD6vyFz7qEHr;1MZQHARiqaHuhEmPLRrQH2DGehNyqn2RwU,23188305,11594152;11574966,19187,p2pkh,GB,AS2914,NORMAL_BASELINE
2026-09-14T14:32:15.495389Z,117.109.246.42,157.149.37.97,46104,8333,8c3c40038c4776b5735d536358f25e8e74984c4c20df1d2a35ca7d0b200fdc78,3J1B1W72JBFsm6AJsn6qkX8i1hALNfJhyT;3cgYCCawWBupnkXTwQirvfJm9kRZxeuiYh;3amRWXcDBCbRoA1mfNRS6tEbd2EvrsHG6g;3BAzoPE3K3fhDhM5mnx8BVkN4jR2Ta7bzM;3eH9XsejsCnzAeHF5d2onDpChQuN5UA4c3;3uSGkZAoK4uEoviQAJfwxQ8udCiZTLZGJM;3oYF6ybkYPDFZBYUGfFfWb5axevQHsDn2M;37dFTarqNX6ys5XJsnNnJ9wfVBk7yc36Vr;3WsubzYGNXKwjq4NHqHJFe6nNJhF7pduC6;3eojkFJcVAgBPnefs4cMBVkrMwnrQ5Doaj;3jjN4WxNRapKSw9Ybdak9caSx3V7HWMyy4;3T2nbhzFjk59ZdcNtmynvrQEpz6zRaAfsV;36HZyc85M28fFo2N3ajdhN7qfVKs3hPVqe;3knD2E7Kc8h6Mbpya6BgBokGpcbk8n17vR;3ANGZzjT9z8TALxxuRRJUZ319zgxb4jGqJ;3KCMvxesiQ2uCDvpRcWjEryTeYeQDiNpTJ;3qaEBWeb43FnY35Jnr9FCiDrNJSJnGC7pw;32837Pae2UzmhAK56hGcDWdAdh85rfHEap;3B4KFDEPXBHGpwUdvsNCwnjUzt2Rwpe1Sz;39oHZtUrwWX6K5Autq6inecBRBvzPebhMG;3qMpp9C5wsj7buiRgYPT6HNGX5n8xATQQX;3fH5oCgY6QZgGFV7ArhZsiYh26rodxHYMG;3L2tyXBRnncdkVPSKAjkrUJzPnboAKFMmr;3TEgX1FJR6CjCsQRfxy17B9NykWfdvvf7S;3SFUUvefX8zrnSQQ8v3a9abEcm7MGToGti;3Z1bmBuTnXUhjxnwUk7sdibeHuWCHwjZbK;3ebNixAasGY6N4cEmK8YbWvKdPnRcgqL5Y;3v3doKUdaAZHBV6vEBTT284bBmYqNFH42v;3Q1dSVeSEHe7xHNQst8D599uLg3Jr98EFW;3MCvkihjzPZTPi8no27kZizSgwBip7S2Ds;3z9fCuBFi8V7gvikXwgu2KidyYNjZQb9Yu;3YGPXGzH4zeKzpZrY1EFgZ6rhZLcntZeg4;3YDMYUrBc8e2du21s87ZgKGwWVgQh2c2xv;3ikh2D5LfMKuxmARmVt2o4CGBZ4p6MZptn;3Qb2WPC5pSEFobitB4y2eVDmYxHxwpjs1X,33apD5Fi1v8VMEy9wdeLjgEtrN9c43A4eq,583835;583835;583835;583835;583835;583835;583835;583835;583835;583835;583835;583835;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836;583836,20411442,22806,p2sh,IR,AS714,FAN_IN_CONSOLIDATION
2026-09-14T14:45:58.495389Z,229.38.1.71,163.186.144.249,48253,8333,6619a27e4ad09d3c71d0b4a977615aeab6a369287ed32a92e63ad15d3936857f,bc1kgsadnslnlqrlk2w7axtsum95zyvcttgm04zm5g;bc16q6s7d9pkweuq56dn4leryy09srte98393f30ms;bc1tnnpgpcgnrtekatqmcx77a95jaqaf5at0lnw8y3;bc1mqfnak2fnmyccr5f3efuypzs3nq8tl3kqlwjry8;bc14hkga8hnq637aejfc3gjh6nd5ktyn3qzp2w8ctu;bc1z2wz84zj3y8qg0vn5mffc0a2uqf9hu9fqpzkfh2;bc17vr32f7av6jv99w8c8ye4f98z5ayvpq6nvuknwr;bc1f9yyfd3cut89vn0lq8ytpx6jsfc6qyd4pj5xn00;bc1nq59j2ry6vkg0stlfhjnu8fchly875wa3z2fh6w;bc1erfcxnaa4ldddp90udye9zk23dzhpyzr03aq50d;bc12yx03jzy6sfsdazfyfqqhw2aj3ay8kxgt4svny0;bc17kr4x4dju2xsprgm6e9dfdmumte0l2t7a0642cn;bc1lgwfd96jk6qdyqdyj232r6pdywd0n82qwcgumzj;bc1fm4u9ef03makhqalhwutmf5wx5szw47ly8whypj;bc1k2kvvhqx54meedqzyey66uhssgvg73xcdwjqe9l;bc13vh5kvm5gauunqlagkpmynczjxp5uqr2v0eskkp;bc1uxss5hpgzfgzvu246x5rsxf2sxnqas2fr6wgzap;bc1ue4vnk5xkdrsvlsdzj6vths49zmhm2lxxt3jdwy;bc1tt885csfv4ruk2p43gd3nx6cqe2969cd35gzthp;bc12mtfr8ewxa3j0u65c8mm7e0a7rusyyh5axcpwzz;bc16kgx40u7t4mkw0c6eua4j0vkdcvwfnhvmxcqnt9;bc16fy44tcn796jc8nqqk08pr05ra2hrzkadqpv3k4;bc1manmax2sktunrj0zg8usd5m48yuzl0y4dysf3gu;bc1ul0yqekh4qvpfhe2j32xyuv5hukx8umavk6xqap;bc1pp6jzwrq7m3psl8kg2un94n8ak5dzcv35seyy5s;bc1tlcfwkgwqtkz6lpt3xc8mdannfy3lhyd8lhtqhv;bc100ms0mysexads4tz5ue9a99ddskqkx5zv69354k;bc17qfjejr2n0y2n0f3x3732aa7fcr7v0jj7y7mmtz;bc13zrlspmtpk9gk973utwp8qyxrhy5zs6pgjlv5tl;bc19mdxr3vuq75qyg9vkykjt0e5lk2ukecf77tdc0p;bc1vuetf782zvd336tmxhgxfh87t3d9d0dvf2yme0s;bc1qsn8c5cnx6g8ldn23tce2plp9gwhqwgaccjkwa0;bc1yl25a4lq3qd2lrpykqlq93f2uywg44880mcxehr;bc1y4jgmv9wg36v94rpt8xktf7gcle65j2z4attc8w;bc1pcy9mdxwvlyz207hchcgrcqgrl5vqnpjz68e8n2;bc1zh7fp2njy6akd8e77xe6s37fta45pt6vtmy9hrg;bc10cwwnzkfqfgusk58utazp59l0r52d4r4wyu7eax;bc19rd4zps8n9j8jz2xwcrqyswq5tnnhtxg2qlqcve;bc180nuhftpnswv8cgnhxdk4fzkye3rz83y9pcr8vr;bc1fyr33t8p3xhu4sh5868j4z708vqhjf00pqygkc7;bc1awdgtee4629wszrccnefgtnyv26nw08w4rcsdyd;bc1jvyv6aw8qtxr3m0fl9y4acfvzfvv0xxf4zwc494;bc1tf8nlhxagqg23jjuax3c8q30n5v86cj97ck7r50,bc1p28zaph4jzwy90sq3wjlvp62wneh560fnnp9mrr,1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822314;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315;1822315,78322956,36573,p2wpkh,VE,AS3215,FAN_IN_CONSOLIDATION
2026-09-14T15:15:10.495389Z,27.35.102.51,13.8.4.243,56816,8333,e5f7976d445e2147f19d5687eda2cbe68a6e908c6222ed6f7a4051988ec02bbc,bc1a79m804vw6m9luxnzmxjxgyvrhsu3s5fck840rx,bc1ldqe3dcgpspkzcule4qjkqlspkyzxk07f726lxg;bc1mentn9akjhjhvfgw75p8nmhars66zc58r6gpwda,49503583,24751791;24739405,12387,p2wsh,US,AS16509,NORMAL_BASELINE
2026-09-14T17:17:13.495389Z,61.82.246.250,219.204.66.89,24489,8333,27980776a330a4e1c5713cc26fd893c60113eab2b9ba834b944352afe8f741df,bc1pkp5gz5xu60l0qdd9s8j4pmktt7y2t6nvhvnuq66h3y5zfk8szzj2lrump6,bc1ppsav52h5257rp33jl0v9ttth4sj4sy8jad0vsljl44luqm0u03xuz9465x;bc1ps86lx4nx00u8ccn6mpvf94xhsqjcwappxg6c0xhjs0qwctu43fzpujarcs,59317493,29658746;29650415,8332,p2tr,GB,AS15169,NORMAL_BASELINE
2026-09-14T17:17:59.495389Z,61.138.64.12,53.5.173.41,9752,8333,4ef72dfcab94ea6bc77bafb65da3daaf2c6ac4b03ab8fabb33c9d14f00b0ee0e,3BLGQdBsQwcWLtvDFdScZozRaBVs74B17W,3mQqGDzastMdjx9fs6oFCT7S5jkCiF4FfD;3sagWdYCJR2Mqa2mjKZkqbDyTDa1xWY6hQ,11718008,5859004;5814537,44467,p2sh,NG,AS174,NORMAL_BASELINE
2026-09-14T18:16:31.495389Z,179.240.88.74,235.197.82.122,54253,8333,7d5d62396b010cd6647de8198c239f6575037ad62e38645dc505c1ce7d5026b4,1TkiY6wQQVmZaWYDjV4Ja5Vwy8Mht2BUui,1r1sLMqnFWwtU3hCL1qeGWR3b14Kf7uQrn;1hAEswEM1xyRryDgtLQxnVytJ3fEXhgcP5,73978939,36989469;36954954,34516,p2pkh,RO,AS174,NORMAL_BASELINE
2026-09-14T20:11:22.495389Z,32.130.247.52,99.170.167.92,48623,8333,71c83161c6ddeaf75e48b4e1f1c620bf32680c44eb7de9ca958f7ae8188a30f6,3gNrqD2vTP6oNjEfCWv5RXsEWndayLg9Jz,3QGvEj8GeGGPEYr4rbZidXHBc6cDGoqRzQ;3gk8RzyuLWCZ7qMpBZhhsERCFZtk5eagCi,90461904,45230952;45224300,6652,p2sh,JP,AS13335,NORMAL_BASELINE
2026-09-15T06:29:03.495389Z,229.32.72.147,16.73.108.58,17419,8333,6818cf26bce485f3cd98ce424e364569caf12393bb0d4b5e15e264fd1c22cbda,33YEE7nfLxnh1PfFcRLuNhMU5ifAWMzatX,3jGnhVzS7bXH1Zn1fatBgy2ZeFNcz16ybd;3BXABMZMk2mnw5DyZFX8jKhzzZRcijAEoa,83036922,41518461;41468600,49861,p2sh,IR,AS174,NORMAL_BASELINE
2026-09-15T07:15:00.495389Z,220.185.171.197,254.122.80.228,13537,8333,7d2c48263f93d32fb1968b89baeecf0c19f4cf15bc995267006128bda34534c8,3cYSd9th8yDp3uVZYpmcy5s2sb4dHdFrP6,3sBm5nMevU3CAq4F1ekcKj7bW4W2pp5Swf;3Z3qdzvKPeG8J8LRFu7cb8vVdMpvwuJTts,16937625,8468812;8467353,1460,p2sh,DE,AS13335,NORMAL_BASELINE
2026-09-15T07:54:22.495389Z,110.63.53.74,217.134.57.86,25040,8333,aad63beaccc58e70c99d8bb55ef7b732d04251d9d44ce178e126f22e918854cb,bc1xr5zu08gfwekjncyf8ttf7950wfhkyfv5qxfjgh,bc1hlvn9tym2tm09s9uq72f8gce5twaa6mes8x4vr2;bc1z33hmlpj8ghk58kwpn3zx6zusp8jjw3e25xrzx3,32634124,16317062;16284435,32627,p2wsh,RO,AS16509,NORMAL_BASELINE
2026-09-15T08:32:02.495389Z,224.78.149.27,157.45.136.59,12157,8333,df9a48faa6a3940baf8517f8bdedae27e3597ba05166c10b387e3c8cc93883e0,bc19zjgllq65gkhzzqylc0y67jt2fj0dggsaght0x3,bc1p0gz0encdfp0d7lcrrcvhvxzq35nu3knwhjyxdfxkcqggg66x8w6jekar4d;bc1p2ej57pds2tndjgwr05kc6ut2rw2gkwq0394yrwys4jjk9qu5pmcse7wj97,99640863,49820431;49800636,19796,p2tr,UA,AS2914,GEO_HOPPING
2026-09-15T09:02:58.495389Z,102.157.54.37,149.123.130.229,47896,8333,3e59bd5a4dafb81dfe240b1a5334edfb76248005ad3d1a0766bae3463a36cd9c,bc1rvx8gxm04jtv308myuxzeltv4093mwf090j8wzn;bc1tg6u4p8xhdrl4khayf5rnh8lkalw3e55xsex64v;bc1q4rknrjaht5zqxzm4va208l3vqkp976f6qhvqef;bc1xfnc9zmx3rcuasjz7hr798ea3adazuefd8peu3f;bc1j3fp605kh03avfcaezwatvkmkh795rhr6qpfrvw;bc1a2qgcc9yrc38cjctk3mt3nk4kldx9cq4letsgw2;bc15aje6v238dtgkcvh9zg2y6qnh99cj5vrxtgywqc;bc1ys2zlv4p6l3qhgvdx2d70xwk9kxrdgx4j45zzrj;bc1k3kstq5jswl5tqfyndfcpcmx72jja6qnsvv3ydy;bc18vt2jne7ry70e0q4ke3a2tgdh4qx0z20mzql0x6;bc1nurhtdwlc38aky4d37fu99zppwu5kjax5hfmccn;bc13jqv83z6qfj30279k4rw6lmtlpg6mphlhykn5lk;bc1ytqd7mtukc6u270540u35ag984f3d0ajqss60hc;bc1p9j7rg3g9y9zkty62phqn0ff8jdyn4za8ss00hs;bc193t5qtp4f7zkg9ue7ag0g0cvy2ddetcxd4uw7pg;bc1a4eqxm3xgyc8captarq4e6ff74rj8qyapq2jelr;bc14cn850qpartlmn05yqlx575f3vehe87mf0gu9vx;bc1cpqca9fthsvyrz4w0ky8sp4vckqpcnhhx4x2qjq;bc1njn4wszzg2wj40wjm4luucft70npktsur8pqqy4;bc1fkxu6ky5wtzqa3u9raar3aqmcmfernpf2y7xp7y;bc1lg9tdqrl34ucl522rsz2qkp6gspme4qx0favuaz;bc17ra26rypkyqd0ps0t5q2tydswa5f5zuq8099ya2;bc1qczgqtz5qxdv6khcj6twrks6n5zhkp0stp0ktm9;bc1d6lvsr2v9nylz3gz60pmqsy0n26erjlaghs90zd;bc1nlcycsr2mdq2gnxl3y3wvznrlcdg5fv67sdplyg;bc14kdk55aafgf83zlnecy38zuhpm49t6fex3t0jpk;bc1fcz4v9rzhtfhvca0nwyhntmc7nhwacpwazmqxnj;bc1m3klvugm64jymdawyrq7wqy32qdh3lj89dav54u;bc1j0lymql5jn770mul4knhhykgdjmxdnpsgg5upvy,bc1krqc70m20u6835chhq7x5fdmpr76lq8yxnugkae,911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911233;911234,26419481,6277,p2wsh,NG,AS2914,FAN_IN_CONSOLIDATION
